system:index,ADM0_CODE,ADM0_NAME,ADM1_CODE,ADM1_NAME,ADM2_CODE,ADM2_NAME,DISP_AREA,EXP2_YEAR,STATUS,STR2_YEAR,Shape_Area,Shape_Leng,changed_km2,.geo
0001000000000000075f,115,India,70082,Uttarakhand,70285,Naini Tal,NO,3000,Member State,1996,0.377428762878,3.77495477766,294.80930061792486,"{""type"":""Polygon"",""coordinates"":[[[78.83500930613928,29.37223923228648],[78.84848388886216,29.367747721801667],[78.87318715382632,29.36325620766093],[78.90013620615652,29.356518960187593],[78.91361078739203,29.356518991034367],[78.92259375441634,29.361010462720113],[78.93382256867788,29.36550199499319],[78.94055987253913,29.37448501032272],[78.95178859278084,29.37673077832905],[78.96301739229251,29.36774778677419],[78.96975465064922,29.358764718648967],[78.99445799614364,29.345290187058186],[79.02814430631817,29.334061387976462],[79.06407641960845,29.322832664403705],[79.08653392207201,29.313849603999714],[79.10225425536264,29.30935812230445],[79.11797458145723,29.307112384382567],[79.11348305369268,29.304866588591814],[79.12022026586116,29.295883521165532],[79.11797458145723,29.286900579992768],[79.12246606956757,29.275671734504442],[79.1247118202568,29.28016328938934],[79.1381863302425,29.273426031052832],[79.18310146506586,29.262197211181505],[79.21229629401468,29.2509684815462],[79.22352505112049,29.248722709961715],[79.25047410722706,29.24423117038215],[79.268440177789,29.244231217990002],[79.25721136765982,29.233002421257186],[79.25271991445561,29.22626513805937],[79.2414911154188,29.219527877612737],[79.23924538379899,29.21503631678021],[79.23699959850833,29.206053364983177],[79.23475384560535,29.190333002407908],[79.25271991445561,29.18135005207312],[79.25721136765982,29.174612787429435],[79.26170294988847,29.17012123140436],[79.268440177789,29.163384000616393],[79.28416046976842,29.152155175612563],[79.29538922954083,29.143172161376484],[79.3021265256217,29.138680626043726],[79.32009256338773,29.122960405967255],[79.3380585759395,29.107240108552023],[79.37174494464729,29.08478252317187],[79.38297370795155,29.07355378449194],[79.40767703596073,29.05334197363169],[79.4503464050428,29.055587675298007],[79.5064902921891,29.053341937001978],[79.54466814564233,29.05558769824115],[79.56937142140119,29.053341959252823],[79.61653230589611,29.05558768308765],[79.62102386757222,29.055587725848238],[79.63225256571522,29.062324950591012],[79.63449832621633,29.06906222320422],[79.64123561493258,29.071307999776582],[79.6547101378827,29.064570676133037],[79.66369317505249,29.060079243017398],[79.67716776132863,29.053341916970062],[79.67941351481349,29.05109618864375],[79.68165921213881,29.03986741241081],[79.68839648080422,29.0353759176807],[79.69962525059681,29.02863866632673],[79.70187104125554,29.02639283587668],[79.71309983481422,29.021901322089466],[79.72882007267282,29.02190138777848],[79.73780313254524,29.021901366360147],[79.73780313254524,29.026392832966646],[79.74454036916701,29.030884393331142],[79.7535233869922,29.030884406087864],[79.76250644065337,29.02639291688616],[79.76475219084548,29.02414712311132],[79.76026071938038,29.021901360069343],[79.76250644065338,29.019655615439525],[79.77822669960932,29.021901357207454],[79.7782266996093,29.019655598428752],[79.78720974016198,29.0196555781009],[79.7917013047157,29.010672592596872],[79.78720974016198,29.01067257133568],[79.78496395824072,29.00618108895595],[79.78271820508695,29.001689571133],[79.78271820508695,28.999443762259713],[79.78945546530672,28.997198015525214],[79.78720974016198,28.994952335139395],[79.7917013047157,28.994952291998345],[79.79394700179634,28.997198088960666],[79.80068426523394,29.003935280842867],[79.8029300770568,29.003935308117217],[79.80966734229361,29.001689585263055],[79.81865036394565,29.00168955842072],[79.82089606250373,29.003935300313362],[79.82314187508679,29.00618108866177],[79.8321248974269,29.01965559619963],[79.83661640839686,29.021901396137213],[79.84110786209561,29.02190136628465],[79.845599429364,29.01740986504136],[79.8433536742796,29.00618108979376],[79.8433536742796,29.00393531632563],[79.84784512733884,28.9971980882322],[79.845599429364,28.99046078708738],[79.85009093913213,28.988214989877896],[79.85233669378722,28.994952279906602],[79.85682820256787,28.999443786453558],[79.86131965357494,29.006181035936702],[79.89051448496137,29.01516408432],[79.89276023433385,29.019655569475216],[79.89725181719896,29.02414715872511],[79.89949756523752,29.02863863702333],[79.90174325585764,29.030884408220984],[79.90398905988266,29.03313013761881],[79.90848058099365,29.033130143358182],[79.91297204304354,29.035375936211157],[79.91970936000088,29.039867401059805],[79.92420084471654,29.044358958484445],[79.93318389185858,29.046604635804094],[79.9489041617186,29.048850447996415],[79.95564144527025,29.053341923395053],[79.96013296349955,29.057833446124878],[79.9533956848997,29.062324989856002],[79.9489041617186,29.066816497656916],[79.9466583989367,29.071308006528156],[79.9466583989367,29.078045276275933],[79.9489041617186,29.096011277859446],[79.9533956848997,29.107240067004902],[79.9578871478989,29.113977358164554],[79.9668702343489,29.11846886595841],[79.9668702343489,29.122960338024118],[79.96237872132963,29.125206134728064],[79.9578871478989,29.127451869224714],[79.9466583989367,29.127451887928927],[79.93767536866291,29.131943350980563],[79.91072629805532,29.136434874215652],[79.90623480646055,29.1319433752691],[79.90398905988266,29.1319434079913],[79.89051448496137,29.13868069982564],[79.88377723440982,29.15440097173373],[79.87030272364245,29.158892498269246],[79.86805699924611,29.161138214497456],[79.86805699924612,29.16338400902597],[79.86805699924611,29.174612748092187],[79.87030272364245,29.176858541400815],[79.88153151194184,29.179104225903902],[79.89051448496137,29.18359573579339],[79.89051448496137,29.192578784266217],[79.89276023433385,29.19931605066225],[79.89725181719896,29.20156183520201],[79.90174325585764,29.206053312104363],[79.90623480646055,29.21054485545419],[79.91297204304354,29.215036346989926],[79.91297204304354,29.221773638274136],[79.91072629805532,29.226265108962977],[79.90174325585764,29.233002422199483],[79.89949756523752,29.239739685224603],[79.89051448496137,29.25545993605821],[79.88602298498503,29.257705691621744],[79.87928573215693,29.25770569445274],[79.87703998050792,29.25770570396388],[79.87030272364245,29.259951446809037],[79.8635654642002,29.266688757297384],[79.85682820256787,29.266688759286936],[79.85458239129414,29.273425977365],[79.85009093913213,29.275671787233865],[79.84784512733884,29.280163273481946],[79.8433536742796,29.280163249037972],[79.83437059595101,29.280163238177426],[79.81640460843239,29.273426021711373],[79.81191309759207,29.27342600170207],[79.80742153008856,29.275671759500096],[79.8029300770568,29.282409048039646],[79.80068426523393,29.28690050518773],[79.80517583201168,29.291392039076314],[79.8029300770568,29.295883599922607],[79.8029300770568,29.304866603718487],[79.80517583201168,29.311603874672624],[79.80517583201168,29.31384958238945],[79.80068426523394,29.31834109495496],[79.79619281310828,29.320586882039226],[79.79394700179634,29.32283265475227],[79.7917013047157,29.334061387825994],[79.78720974016198,29.340798634198546],[79.80742153008856,29.347535980387335],[79.81191309759207,29.345290154953794],[79.81415879597394,29.3430444167031],[79.82089606250373,29.343044442092534],[79.81865036394565,29.329569897861205],[79.82538763068605,29.32732418521899],[79.84110786209561,29.320586882920278],[79.845599429364,29.320586857724514],[79.85009093913213,29.320586845016376],[79.85233669378722,29.3228326225849],[79.85233669378722,29.334061375721728],[79.85458239129414,29.338552905745754],[79.85682820256787,29.34079870837648],[79.85682820256787,29.34753594467945],[79.85907395666479,29.349781709193614],[79.86581121761006,29.354273246899545],[79.87479425701129,29.35427324885114],[79.88826876365098,29.354273242262742],[79.88826876365098,29.358764748665497],[79.88826876365098,29.36325620680257],[79.87928573215693,29.37448499513408],[79.87479425701129,29.372239257516735],[79.86131965357494,29.37673073482821],[79.84784512733884,29.37448499345324],[79.845599429364,29.37673077393498],[79.845599429364,29.385713750471073],[79.83886216378173,29.390205286425633],[79.82987914187042,29.40143411251551],[79.82763332929157,29.40367981790729],[79.82314187508679,29.403679820509346],[79.82089606250373,29.405925592281186],[79.82314187508679,29.410417128656114],[79.83886216378173,29.428383191415506],[79.8433536742796,29.435120395696508],[79.8433536742796,29.43961190466076],[79.84110786209561,29.439611893074968],[79.83886216378173,29.439611938107717],[79.83661640839686,29.43736614648959],[79.8321248974269,29.435120420689213],[79.82538763068605,29.432874642415367],[79.81640460843239,29.4328746353877],[79.80517583201168,29.439611898512794],[79.79619281310828,29.444103439390695],[79.78496395824072,29.444103450578563],[79.77373522384782,29.455332219202667],[79.76475219084548,29.45533223874295],[79.75801494148517,29.4530864678995],[79.7535233869922,29.441857689707444],[79.75127769598727,29.439611967115958],[79.73780313254524,29.43736613297318],[79.73106581535994,29.437366198891745],[79.72657435912994,29.437366138495555],[79.72208284835827,29.43961194217819],[79.71534554436526,29.446349181903763],[79.71534554436526,29.453086475266172],[79.71983705115372,29.46656096655708],[79.7063625393019,29.46431525366921],[79.69962525059681,29.466560952961977],[79.69513375730496,29.466560980585616],[79.68165921213881,29.47554405706791],[79.67716776132863,29.48003552753063],[79.67043042094143,29.493510101403473],[79.66818469985586,29.502493097368095],[79.67043042094143,29.511476153529514],[79.67267617155969,29.522704878779766],[79.67043042094143,29.527196381024957],[79.66593892267356,29.533933661144115],[79.65920168290747,29.536179389537608],[79.6547101378827,29.538425155276595],[79.6547101378827,29.542916648114666],[79.65021862574456,29.545162414788717],[79.63898985083928,29.549653925497587],[79.63225256571522,29.551899708711534],[79.62326956467471,29.547408199160596],[79.61428652703742,29.55639125319575],[79.60979505904923,29.55863697306063],[79.60305773881346,29.560882707380635],[79.58509172889441,29.55414543321964],[79.5783544570743,29.554145466611338],[79.56487995611815,29.54740818131984],[79.54466814564233,29.545162431263055],[79.53568512629099,29.5451624697709],[79.53568512629099,29.55639121095638],[79.53343931882634,29.556391214134784],[79.52670207912821,29.551899695347696],[79.52445630773556,29.549653958639162],[79.5199648564653,29.551899713132148],[79.51771909083433,29.5518997246862],[79.51547326995959,29.54740818578595],[79.51547326995959,29.53842519348769],[79.51098180568835,29.524950677086462],[79.5064902921891,29.520459145827807],[79.50199872956726,29.513721876829344],[79.48852426290097,29.504738837094425],[79.48403276232105,29.504738872605135],[79.46606670452404,29.500247303207598],[79.46831245036279,29.506984630137033],[79.46606670452404,29.513721855691543],[79.46157513384449,29.513721872579257],[79.45708368682399,29.51372182707266],[79.4503464050428,29.522704893671243],[79.44136339594579,29.52270488037977],[79.43687182005336,29.524950652311283],[79.4323803684706,29.53393371221433],[79.42788886958773,29.540670959227096],[79.39644826444105,29.565374233620307],[79.39195673462065,29.567619983656506],[79.38297370795155,29.57884877609701],[79.37848221133001,29.581094510785885],[79.37399066872179,29.58558608229752],[79.36725341918591,29.59456905719723],[79.3560246420847,29.594569096669613],[79.34928737689847,29.601306299170552],[79.3447958817796,29.60130635713632],[79.34030434149645,29.599060584893543],[79.34030434149645,29.60804356449677],[79.33805857593951,29.610289369782787],[79.32907557326092,29.614780836855203],[79.3223383326008,29.614780889362034],[79.31560103453806,29.61028935404413],[79.29538922954083,29.605797838544348],[79.28865196353799,29.59681484437269],[79.27742316873665,29.59007757252629],[79.27293165196188,29.58334031889496],[79.2661944029527,29.581094543122955],[79.25945718566715,29.576603010494008],[79.25721136765982,29.56986571612324],[79.24598258968201,29.563128517464804],[79.24149111541878,29.558636957380603],[79.23475384560535,29.54740821873088],[79.23026235097468,29.542916655393736],[79.22577081396763,29.538425143122314],[79.22127932075006,29.536179413599655],[79.21454206646033,29.52944217440481],[79.2100505541186,29.527196402511276],[79.20106748995738,29.527196400463648],[79.18983872675574,29.527196441855335],[79.18534724363745,29.529442192088503],[79.16962696508749,29.536179400698824],[79.16064393261053,29.538425208990546],[79.15390665904405,29.53842518421682],[79.14267789699072,29.540670965720345],[79.13594055333995,29.542916695320184],[79.13369480948413,29.55189969336229],[79.13144909869122,29.556391244213106],[79.1247118202568,29.556391213732102],[79.12022026586116,29.55414545472519],[79.10674579562979,29.551899745046935],[79.10000849203563,29.55414546770414],[79.09776276198951,29.565374291956623],[79.09327122945034,29.563128456333992],[79.08653392207201,29.56762003251844],[79.07979665645291,29.572111496647324],[79.06856794552148,29.583340270766573],[79.05958485533993,29.585586066880786],[79.04835610086721,29.5833403101792],[79.03712732461022,29.585586056537966],[79.02814430631817,29.58783181057736],[79.02365278400625,29.59232335565487],[79.019161310558,29.59232331787693],[79.01466979984244,29.59232329091869],[79.01242405210459,29.592323348803045],[79.00793248568542,29.590077572725495],[79.00119521765895,29.59007755900072],[78.99670373145734,29.5900775257028],[78.99670373145734,29.581094523330915],[78.99445799614364,29.578848798621536],[78.9899664548909,29.57211149914672],[78.9899664548909,29.567620016458694],[78.99221220852813,29.560882712101225],[78.98772073524803,29.554145510296912],[78.98322922545779,29.55414545427207],[78.9787376792621,29.554145496585978],[78.97424618304969,29.551899723933122],[78.96301739229251,29.547408184509052],[78.958525856183,29.54516241825455],[78.95403437056186,29.545162461693774],[78.95178859278084,29.542916696352396],[78.9472971399545,29.536179433879465],[78.9428055652801,29.529442178608686],[78.93831404148234,29.513721872698806],[78.94055987253913,29.504738889990474],[78.93606833106793,29.50024736723155],[78.93157684064434,29.48901854202146],[78.92708531505893,29.48228130079385],[78.92708531505893,29.47778980035564],[78.92259375441634,29.47554398938477],[78.91361078739203,29.468806714109814],[78.90911929490149,29.468806736756356],[78.90462776778811,29.46431526778516],[78.90013620615652,29.464315272888534],[78.89789047719302,29.459823693640097],[78.89564469646521,29.45533224191597],[78.90013620615652,29.455332211180277],[78.92034802573029,29.45982369224611],[78.92259375441634,29.455332184507554],[78.90687351408012,29.45084071558985],[78.90013620615652,29.44634921198155],[78.89564469646521,29.42389159924822],[78.89115323883071,29.41715440256516],[78.88666166064574,29.40817138814522],[78.88217022110054,29.40367980947763],[78.87318715382632,29.399188362635126],[78.87094140905901,29.3924510534987],[78.86644993744768,29.39245105623364],[78.86195834585497,29.394696828180514],[78.85971260227845,29.394696851581383],[78.85971260227845,29.39245109861399],[78.85971260227845,29.39020531159597],[78.85971260227845,29.387959577974023],[78.85746689353655,29.385713756526616],[78.83950083790462,29.378976499685955],[78.83725509773615,29.38122230622558],[78.83276354953361,29.381222267441323],[78.83276354953361,29.376730778877118],[78.83500930613928,29.374484985949643],[78.83500930613928,29.37223923228648]]]}"
