system:index,ADM0_CODE,ADM0_NAME,ADM1_CODE,ADM1_NAME,ADM2_CODE,ADM2_NAME,DISP_AREA,EXP2_YEAR,STATUS,STR2_YEAR,Shape_Area,Shape_Leng,growth,index,sum,.geo
0001000000000000164f,175,Nepal,2154,Far Western,22357,Mahakali,NO,3000,Member State,1000,0.632701900915,5.51726540514,-897635.0018305761,0.9984802649607578,897635.0018305761,"{""type"":""Polygon"",""coordinates"":[[[80.05875381298702,28.914991770239187],[80.06217398313473,28.882739049471024],[80.0664011547098,28.84284344408259],[80.06693631454637,28.83780465786173],[80.07687560019231,28.82512302128831],[80.07764256570127,28.824146435561566],[80.11681130122966,28.82812843162373],[80.11928612225348,28.82838262358624],[80.13622622996078,28.81695838800658],[80.17672382884538,28.778413926798546],[80.21404647661397,28.756225409600376],[80.21498737209562,28.755663606067277],[80.21741305566553,28.754762859126526],[80.22486874223218,28.755944474398984],[80.23659165690475,28.75780839227776],[80.24072080721527,28.755534242175344],[80.24230378353815,28.75466475684628],[80.24739165496526,28.75499914340461],[80.25096338802156,28.75523554800501],[80.25639007899954,28.7534296048802],[80.25706790181498,28.752756259516104],[80.258325364478,28.751512171054948],[80.26643198648416,28.74348137048366],[80.26842964415384,28.73981596620448],[80.2650496913928,28.730206564845076],[80.25748260624954,28.724828921521713],[80.2689513783737,28.716071210018544],[80.27833779222877,28.706510885577604],[80.27918502045422,28.70565034446025],[80.2841346129422,28.70536494440301],[80.28705978871645,28.70771038729731],[80.28822811294937,28.708646815055392],[80.29745840341502,28.709552027841276],[80.29975487148506,28.706452931850208],[80.30074481029737,28.70512417753303],[80.30297436199936,28.70445969368797],[80.30935533430721,28.702555721254498],[80.31469726539895,28.69931389899784],[80.31595922668963,28.698546959916385],[80.31892010730135,28.696749953502227],[80.32310270198647,28.689392470550988],[80.32386966557239,28.68804129835601],[80.32311162712655,28.677236927035334],[80.32605908165775,28.67076680807253],[80.32645151814813,28.665638791187387],[80.32667888738109,28.66267349140222],[80.3337599204087,28.65970375649444],[80.34005179272039,28.657059482224142],[80.36251224577119,28.642166092692907],[80.35960940080953,28.638643418711002],[80.3755818752506,28.629051864869318],[80.37974219816691,28.626554740407375],[80.40172554900444,28.63036287453842],[80.4165298324849,28.636739342699357],[80.42204569803778,28.63693110084592],[80.42946563708172,28.63555322197204],[80.43128047104652,28.63521879103181],[80.43171299300415,28.634982496610327],[80.44722177203616,28.626554781053827],[80.45051258195477,28.62610438804551],[80.45081133111181,28.626015218936203],[80.45564506217555,28.624557105214848],[80.45688461793426,28.6207980807657],[80.46078639070393,28.618372331520614],[80.46302933705601,28.617538510041214],[80.46397466425033,28.61394446458417],[80.46287769335348,28.610947890177446],[80.47244691235028,28.591813896426256],[80.47249154326819,28.583546793644178],[80.47249154326819,28.583105266849373],[80.47472102223679,28.581611518340203],[80.47665187097608,28.582262532577086],[80.4822479985904,28.584153160603016],[80.48639053070177,28.57972975968909],[80.49257531099263,28.577919328414552],[80.50071315955833,28.56978153408814],[80.50951538949778,28.56702134618504],[80.51679717410644,28.555316159700006],[80.51680607855404,28.554865791022518],[80.51684619095843,28.55264961505178],[80.52003892326786,28.551517028896885],[80.52546117196395,28.556074207658874],[80.5315969070747,28.57273338878711],[80.52893482631507,28.57282705514061],[80.52402981360605,28.576443434382497],[80.51703793307081,28.617467125206453],[80.5137070184673,28.6207980518408],[80.50718328836277,28.653064138588913],[80.50575644803357,28.661723697837402],[80.50746868740188,28.667721164589075],[80.54159420546334,28.688897514493107],[80.54404673501983,28.689272047534764],[80.54400655105198,28.68962872512334],[80.54079600916005,28.718216073690325],[80.54092529798623,28.71852376489477],[80.54650809287561,28.731704837637906],[80.5417234930383,28.760956549908318],[80.53295691265704,28.785490523677936],[80.51653402604613,28.818978386850617],[80.50298284703196,28.84566163498121],[80.50582777791196,28.879274329005618],[80.50685777110998,28.905944178666218],[80.5117627851259,28.92721860910597],[80.51718956252013,28.96136640539274],[80.51010847583221,28.982279600619854],[80.51141947583886,28.99134488214878],[80.51298462556572,29.00211366413524],[80.52299528560933,29.026299808536812],[80.53488767511166,29.05559164881273],[80.54528632450933,29.08345660971567],[80.54371670029028,29.086466446386314],[80.53230141650425,29.10832500870122],[80.54402884722221,29.115570969570598],[80.56101804698363,29.1220456708799],[80.5751801119942,29.161049394972125],[80.60143086615916,29.1714747834265],[80.62670952640984,29.180027344585255],[80.65863222045382,29.192900732626146],[80.67137190107375,29.201537989898174],[80.696641607825,29.21053647191362],[80.70315637011974,29.231850989750733],[80.72701257327863,29.25136405575307],[80.73446812674767,29.261682391326836],[80.74822448272184,29.285493942901567],[80.75850713264059,29.30461904851843],[80.76025517898755,29.313853830495443],[80.7501775621643,29.345709697403823],[80.74983423762322,29.354886524033393],[80.78401771744879,29.373708390051632],[80.78677342188779,29.375220016654183],[80.82953619340255,29.38009383502064],[80.84895114242622,29.393493433635502],[80.85710235129407,29.399687097113052],[80.86474523455571,29.420105351887955],[80.87939341734857,29.436800159095046],[80.88085153654693,29.43845898326048],[80.87578595438617,29.462654024572327],[80.86373302050414,29.477021328361285],[80.83965388708026,29.490585875206097],[80.79512980955015,29.489805504955932],[80.79084907474437,29.520452908326355],[80.7543736143927,29.54238721653087],[80.74970933816127,29.56888766532612],[80.76894589286147,29.573569754985844],[80.7821448293816,29.59965546976142],[80.78347817935044,29.620363548446935],[80.78649694282065,29.63790122031363],[80.77437708216962,29.681645014221445],[80.78107468469506,29.684182162689503],[80.7992410412003,29.691071549919116],[80.82884945873795,29.700159126747415],[80.84802361071675,29.70712428250953],[80.87617619098934,29.720296466568538],[80.90432872876485,29.733468671515478],[80.93376319211951,29.733352678609954],[80.96468264040377,29.73555999765176],[81.0209966151872,29.74808112612949],[81.05281679408591,29.75488575461197],[81.06887841848419,29.7768868889112],[81.07569199159138,29.792681027294083],[81.0653691144975,29.832826323383934],[81.04303796271881,29.855202120074523],[81.04040705040136,29.870287271102328],[81.04136578573332,29.888221748084042],[81.02703872585347,29.906678009540524],[81.01132930290615,29.91958260882056],[80.9976577047621,29.949070611913335],[81.00485912796819,29.96901174340137],[81.02327077247529,30.01496282265663],[81.04121421213165,30.02921407186956],[81.06987731803173,30.03822591425127],[81.0845878829197,30.055139283025643],[81.09593626548445,30.060650746071527],[81.09829960318625,30.06552895083052],[81.10238858974087,30.075017990072897],[81.10549660861506,30.082246136436574],[81.10810067265687,30.088301609832016],[81.10799813817074,30.09145862949743],[81.10793121287942,30.09358116819312],[81.10418111627187,30.103181664244786],[81.09121855386527,30.102619773930055],[81.09031776876358,30.102579655375465],[81.0899343130715,30.102561787232077],[81.08795890551168,30.10248158518845],[81.08353106656386,30.10321729473647],[81.08353106656386,30.103221752370196],[81.08446300249466,30.110039744792907],[81.08532806692226,30.116380567618755],[81.08399926744123,30.124027931815288],[81.08376735678081,30.125361188477616],[81.08376289371489,30.125361234083023],[81.08375843064873,30.125387933714872],[81.08375843064873,30.125392390617172],[81.08374950451561,30.12573129335327],[81.08287111751851,30.146131734863896],[81.08105182892234,30.150671040819017],[81.07961145865305,30.154269565793157],[81.07565628337811,30.15648123833808],[81.07270878380176,30.158131129359713],[81.06964982946397,30.15898727500555],[81.06964544981828,30.158987325515348],[81.0659399292916,30.160030746499146],[81.06239048383746,30.166438404494816],[81.05785110392132,30.176498210325317],[81.05645983968515,30.177546078082678],[81.05645983968515,30.177550533025546],[81.04804105354678,30.183900299508903],[81.04706900413544,30.186896768428102],[81.04664978410857,30.18818101283032],[81.0460077227364,30.189371634265722],[81.04161104956957,30.19750942021877],[81.03783865385799,30.201741141930082],[81.03735703330902,30.202276217872445],[81.03692006711844,30.202757847117994],[81.00119371606446,30.19529775827401],[80.98837384700556,30.192136225220874],[80.95922472181775,30.181398757976343],[80.94473260313696,30.18200072045231],[80.93457920526201,30.186294839597725],[80.92312826968657,30.191137370551377],[80.92193765438779,30.192898714337023],[80.9247469209923,30.201941817284403],[80.9230346074705,30.214788479550084],[80.9193692061437,30.217169657619156],[80.91263598140019,30.216902090230413],[80.90429750066467,30.2165720892357],[80.89738144103971,30.209410768764137],[80.88705856624493,30.188997017033934],[80.87011405294349,30.175860483962115],[80.87411379175556,30.148833872230206],[80.87939341734857,30.137744122624383],[80.87958515001921,30.132460130328397],[80.87768114229657,30.12903551448046],[80.87614714704992,30.127800304471243],[80.87589748693745,30.12759971540113],[80.8742564820809,30.12627533987399],[80.87382401984917,30.126141578981315],[80.86778635954195,30.124259820346097],[80.86050021673353,30.121990106302523],[80.84594122827866,30.114614727321214],[80.84517870211965,30.105099071787652],[80.8401354410178,30.09972132733888],[80.8323944975084,30.100301038807117],[80.82876033232958,30.10057751577821],[80.8213581865433,30.097050390469224],[80.81676529596744,30.094865442352713],[80.80748594352573,30.080970814466976],[80.79206640571321,30.06907393671335],[80.78669312387679,30.06050806764258],[80.77987967300541,30.059562748253647],[80.77774370503792,30.05926841034593],[80.77350761260283,30.05698536327729],[80.772147552351,30.05498322487693],[80.76322932432878,30.041900186458857],[80.75623302618399,30.019149897497098],[80.74809518340935,30.01006222621895],[80.74062616942487,30.005732429645654],[80.73749142894115,30.0047157292767],[80.72685651062709,30.0012733826781],[80.7193027190093,29.998829788153998],[80.71273899917048,29.99064734401667],[80.7059298910551,29.98626846687288],[80.70155550283907,29.97984289040758],[80.69051483641763,29.973368299713506],[80.68118636740763,29.960856045535042],[80.67324024153176,29.956000089964412],[80.65406166607414,29.95509489556815],[80.64628054373823,29.958399089462265],[80.63164576167114,29.964615045213808],[80.6312310538316,29.964503616132593],[80.61646254443774,29.960615254400714],[80.61394314122354,29.95852395527281],[80.60204624916477,29.957333320971454],[80.59229420665368,29.9488031401247],[80.59176356238754,29.94833936551659],[80.59148709731429,29.94777307728365],[80.58924416267404,29.943198049628315],[80.58633686487674,29.941195915790804],[80.58557875768565,29.940678636893228],[80.58514627672548,29.939684280603327],[80.57958127056207,29.9268286209457],[80.574979522154,29.921321625732283],[80.57448901988319,29.920737501763096],[80.57442207135041,29.92031833712261],[80.5718268838711,29.904033728711134],[80.57482342275087,29.89375545892075],[80.5674970953015,29.881283367965473],[80.55783427457513,29.87205308903838],[80.55749980265315,29.86981455023395],[80.56111611288158,29.865391162382227],[80.55564484045351,29.858822887652785],[80.55431157116281,29.85092136845005],[80.55233175911073,29.85017224709963],[80.54795737219835,29.848513419140346],[80.54503216864276,29.84740310871954],[80.54236119573785,29.847171266289095],[80.53951184218995,29.846926013850574],[80.53932006747061,29.846444394159708],[80.53703696451774,29.84074120070494],[80.53232820961938,29.838168385321772],[80.52504643673582,29.827796485994597],[80.50989441227168,29.823649463517754],[80.50939054653018,29.82351128712791],[80.50891347842742,29.822548122190607],[80.50748649830483,29.819658630026336],[80.50029397432583,29.812880780539178],[80.50006215770424,29.81266229242548],[80.5000487559185,29.812604280787898],[80.49815806453446,29.804332645221674],[80.49435000135084,29.801385204356794],[80.49549159890866,29.795432293443714],[80.48126258013126,29.79500422696993],[80.47712895516842,29.796881520554532],[80.46708262738383,29.801429835985598],[80.46564236831036,29.801224727004467],[80.46175397689167,29.800667325620488],[80.45829371392358,29.80148777478225],[80.4563273038664,29.801955979996965],[80.45398623846822,29.800529064510226],[80.45037882346179,29.798335155031136],[80.44604903998034,29.798433304880362],[80.44527317914216,29.79904865104258],[80.43848194506269,29.8044307995883],[80.43605175590793,29.80466715241574],[80.43587782264443,29.80450211389712],[80.42824833997972,29.797242694153887],[80.41968235823681,29.79595845208924],[80.41449646238199,29.791343328723254],[80.40988128928701,29.79010368662317],[80.40640766267114,29.782014856972435],[80.40607317402457,29.77749331897459],[80.40278680919641,29.77511217027383],[80.39864877791261,29.765502805298404],[80.39884053802813,29.758693766555716],[80.39013190944345,29.75964798808936],[80.38770167171916,29.758551072864837],[80.386801005813,29.756504391654623],[80.38784436403272,29.751652872974503],[80.38636842112918,29.750604972585695],[80.3752340963349,29.748558207160528],[80.37073033947595,29.74935191983567],[80.36819317434757,29.749797900877866],[80.36676174268113,29.748799001388914],[80.36673498115853,29.748500306378816],[80.36586102159943,29.738757119457617],[80.37114057738262,29.733709421711964],[80.36733256817283,29.730712912357312],[80.36704711343411,29.72861713837865],[80.36990544003247,29.721955239764288],[80.37713811300316,29.719672177927425],[80.3736644860449,29.715293361479656],[80.37571116640916,29.712105068535557],[80.37785157718822,29.70282572714318],[80.38203862899059,29.695164957153953],[80.38246673415485,29.68850306214891],[80.3862748201436,29.68440957689695],[80.38503965105667,29.676173622117314],[80.39141617915173,29.67122853428197],[80.39017649952287,29.666515216156707],[80.39293670658088,29.663563357776255],[80.40169438272171,29.661280286511104],[80.40055285653384,29.65790022677176],[80.41063930819374,29.658520052040966],[80.41292682438332,29.653476856339513],[80.41768472525177,29.65176453262429],[80.41825545815364,29.649191602217066],[80.41658773882533,29.644482809724458],[80.42192080846259,29.63919877566248],[80.42130102738345,29.63234517546411],[80.4226788878543,29.62796633809185],[80.41292682438332,29.623779208018068],[80.40787917602833,29.612310407045623],[80.40873970509763,29.610531187733617],[80.41002394375708,29.607886960926027],[80.411878939165,29.595463884917177],[80.40849897183713,29.59089778338478],[80.39350743867216,29.579473579547738],[80.39088993756235,29.57124210891602],[80.38146790364333,29.570287838421606],[80.38128060566964,29.562676166189995],[80.3800409458463,29.56091482533349],[80.37451169018415,29.561307197891583],[80.36462138860901,29.562007287922025],[80.36502273570684,29.560277160219705],[80.36586102159943,29.556629626886835],[80.36419336221758,29.554774651802212],[80.35762503278755,29.554279696816714],[80.35163205014167,29.553824806551052],[80.34815838688202,29.552513841936182],[80.34520643776358,29.55139912003849],[80.3450147248913,29.5498741195295],[80.34815838688202,29.546971221814005],[80.34487204468174,29.53997491255155],[80.35044149179505,29.54021121735448],[80.35515026344895,29.534360871742066],[80.35776777630475,29.53383466765888],[80.35881565922968,29.52960303703046],[80.35781680184961,29.52617395902318],[80.35106128781818,29.523177423668216],[80.35129759765613,29.518321453214735],[80.34453765026963,29.509706519515426],[80.3417328488379,29.509042122944855],[80.33890577266172,29.51013454601874],[80.33544994111433,29.511467855011986],[80.33271656958433,29.50800314083112],[80.32992956278927,29.504475943966423],[80.31689117021253,29.49947729433871],[80.31560695054462,29.497096197002225],[80.31522347452508,29.48496297576181],[80.30575231308413,29.48653255410758],[80.30543578737382,29.486751055321786],[80.30018739191473,29.490389695821204],[80.298461718263,29.487272794996034],[80.29485432063473,29.48077586419876],[80.28819239762146,29.476111611950415],[80.28919123060153,29.47244626286871],[80.29528686616462,29.463880361081493],[80.30351832864815,29.455934236563053],[80.30289852266952,29.451983455549005],[80.29975929277843,29.450984554268842],[80.29684305941977,29.45194779922108],[80.29485432063473,29.452603280018593],[80.28804970623216,29.450507485176875],[80.28048263583189,29.452982254681928],[80.27948378501934,29.45393204212637],[80.28095973282399,29.457218446001956],[80.27910473739664,29.458694361515626],[80.27168035149566,29.456170502589426],[80.27168035149566,29.45398113092139],[80.27496223236308,29.452839603097686],[80.27415519081293,29.451363604441717],[80.27366461737584,29.451256589275797],[80.26787226786998,29.44998578756062],[80.2652012677725,29.450413850990056],[80.26106769467225,29.451078228980773],[80.25686280313874,29.44866140809083],[80.2543567481824,29.447225571560338],[80.24899245790357,29.448264523524433],[80.24845732890408,29.448367088818916],[80.24789548236093,29.447733892376917],[80.24546088446147,29.444987139054334],[80.24568379226163,29.444032848059756],[80.24888543237367,29.43047277059941],[80.24579082182942,29.42266932850895],[80.2469814103205,29.415579315744846],[80.24412759432464,29.412721038786685],[80.24431485687336,29.409818217262924],[80.24721775639905,29.407013384986307],[80.27710707648818,29.392686316855198],[80.27648724687025,29.386216175997898],[80.27958184216014,29.37917075542508],[80.27410611658705,29.374363819315104],[80.27349077270854,29.36751025996034],[80.27572478557636,29.362993139782848],[80.27929651512498,29.360897371468067],[80.28134319439155,29.357709120290142],[80.28186493405187,29.344764377277805],[80.29147873984523,29.337290894265113],[80.292669366411,29.333201868055628],[80.2989031730195,29.325536684284142],[80.31103640816842,29.323922516861014],[80.31731926742293,29.319258300026164],[80.31846082101818,29.316877174515955],[80.31926786432291,29.309452726600185],[80.31883977701044,29.30687978681831],[80.31755558703257,29.29917450498446],[80.31389017833143,29.292891615420267],[80.3058950595846,29.286421460530004],[80.30756276971667,29.271621680224406],[80.30132892231654,29.256344835323034],[80.30318394006211,29.243685434443826],[80.29495244497708,29.235882060873706],[80.29281205000002,29.231596781682942],[80.2929547333481,29.229362774608493],[80.29804704458004,29.22198301204409],[80.29661560973058,29.213800549656295],[80.29933127649672,29.207896707776815],[80.29951850200254,29.204044002913168],[80.29504606263596,29.19804658268403],[80.28919123060153,29.195478087705887],[80.285931671692,29.197765652898884],[80.28343455586887,29.19952254595218],[80.27829322789128,29.20789668395874],[80.2715376322511,29.20913630476532],[80.26696708709335,29.20728133619117],[80.26158938917031,29.207852097698957],[80.25702332628423,29.2211759452267],[80.25326426572873,29.222696482694477],[80.24988430371108,29.221889324565407],[80.24934475640893,29.21928076804437],[80.24845732890408,29.214986630960695],[80.24379314119375,29.205470965912465],[80.2439849137683,29.20275983748592],[80.26078230524206,29.188909848845416],[80.2597343946476,29.184865406340407],[80.26125942819381,29.178105480651976],[80.2597343946476,29.170730131275974],[80.26006886999457,29.163876427259392],[80.26339977091197,29.157642640565335],[80.27225114101542,29.14817148749941],[80.27315635035822,29.144127113670145],[80.2715376322511,29.141036923843398],[80.2686570846051,29.140591046050897],[80.26068864966373,29.13936922592567],[80.25621177531055,29.137371556598755],[80.25476695716232,29.136163121618573],[80.2459334993502,29.12880564691242],[80.2401277684439,29.118714714292036],[80.23789375335856,29.118143924321206],[80.23361751309106,29.118621040844022],[80.21531734265692,29.120672211066754],[80.21067091255513,29.121189456173703],[80.21031870908061,29.121581894030143],[80.20291214045885,29.12980443935951],[80.19520680451187,29.130709696081848],[80.18473682787025,29.136466331728275],[80.18282830530039,29.134272522920025],[80.1769289504231,29.127472315021702],[80.17377637580373,29.126879318071715],[80.17274629725132,29.12668310830791],[80.16860380347241,29.12590279507606],[80.1666328402934,29.12069451389235],[80.16550917083498,29.11771582242478],[80.16102780128901,29.114746103052056],[80.15672470945724,29.11190120582435],[80.15280961586731,29.109305995746013],[80.14633059801072,29.103772270580812],[80.14501509322369,29.100521575465503],[80.14477880448295,29.099937383701253],[80.13858514962385,29.084629303618886],[80.14423032929696,29.084125425021135],[80.14686117241322,29.083893595249464],[80.12723224849375,29.032350795318077],[80.13118301343029,29.031967319301874],[80.13175380738329,29.029300810089868],[80.1256626437183,29.01288679967896],[80.13656067898306,29.009792176552445],[80.1360835392654,29.006175908149228],[80.13508469775292,29.004222807448947],[80.1316111092509,29.004222768063613],[80.13115626269519,29.00302330571273],[80.13057660459175,29.001476006232775],[80.12033396956602,28.974337906208603],[80.10555650663001,28.97720508577505],[80.09925136152115,28.97843138087004],[80.0988500357819,28.97683503775267],[80.09786908519081,28.972911004353055],[80.08905340906648,28.95985477532923],[80.05875381298702,28.914991770239187]]]}"
